tweet_id,customer_text,intent,annotation_source
2600305,"Miksei @115888 :ssä enää pysty kuuntelemaan toistolla valittua biisiä Miksi yhtäkkiä soi Metallica,kun oon valinnut Queenin @SpotifyCares ?",other,ai_assisted_heuristic
786458,@SpotifyCares Awesome. It's been going on for a couple days. Here's the application version I'm running. https://t.co/UDRaqCUenk,other,ai_assisted_heuristic
265446,@SpotifyCares iOS 11.0.3 and Spotify 8.4.25,other,ai_assisted_heuristic
962718,@SpotifyCares Urgent DM! Please read as soon as you can.,other,ai_assisted_heuristic
2389016,@115888 please bring back RBD 😩😭,other,ai_assisted_heuristic
1580662,@SpotifyCares Got it to open by resetting the region (https://t.co/vliebyNS8r),other,ai_assisted_heuristic
869706,Can we get this on @115888 🤷🏾‍♂️ https://t.co/7OHPPt2QtC,other,ai_assisted_heuristic
1921613,@SpotifyCares why isn’t my visa gift card working when there’s money on the card? Your site said it’s an accepted method of payment,billing_payment,ai_assisted_heuristic
430772,"Anyone else having issues w new @115858 iOS &amp; @115888 syncing with Bluetooth/car, not showing on lock screen? @AppleSupport @SpotifyCares",product_service_issue,ai_assisted_heuristic
554118,"@SpotifyCares Hey, I'm currently buying premium per month, but want the yearly subscription offer you're doing. Do I need to cancel my subscription then resubscribe to do this?",billing_payment,ai_assisted_heuristic
2734631,"Hey @115888 the artist app for Android i pretty broken, crashes when im trying to see my stats",product_service_issue,ai_assisted_heuristic
2424862,Hi @117168 @SpotifyCares can you add @79345 to #Spotify #Please #NanoRipe,other,ai_assisted_heuristic
1078968,"@SpotifyCares Okay, thanks! That's not a setting somewhere, right? It just happens? I just noticed it because it happens on my phone, but not my computer.",other,ai_assisted_heuristic
319224,I need @192140 's mash up with Kurt Hugo Schneider on @115888 pleaseeee 😩🙏🏿,other,ai_assisted_heuristic
2047618,"@115888 It could also be this shitty old Nexus 5X, which was never a very good phone.",other,ai_assisted_heuristic
2165577,เมื่อผมกดหน้า Contact Customer Support ของ Spotify...#OMG #ffffffffff https://t.co/oNMqCTQD33,other,ai_assisted_heuristic
1990574,"@SpotifyCares Although I bought family premium just a minute ago, still there is no change in the type of account.",account_access,ai_assisted_heuristic
2823488,"@SpotifyCares @127637 Hello, I've got  a problem to join a Spotify family account, error message: ""600 - Oups ! Une erreur s'est produite. Réessayez plus tard."" Can you help me?",account_access,ai_assisted_heuristic
1778057,"@SpotifyCares I just got a new samsung s7 and spotify keeps on randomly turning on and off for no reason. I have reinstalled, any other fixes?",other,ai_assisted_heuristic
2321294,"What does @115888 have against me? Every time I try to make an account, shit won’t work.",account_access,ai_assisted_heuristic
1615631,@SpotifyCares Phone. Chromecast. Ps4. It's really starting to annoy me.,other,ai_assisted_heuristic
841104,"@SpotifyCares Thank you! :)
I use the web player, but i'll look on the desktop app whenever i need to find out. That solves it.",other,ai_assisted_heuristic
1055370,@SpotifyCares Sure. Thanks for the reply. 🎧❤,other,ai_assisted_heuristic
2917891,"Getting this error message on @115888 .. reinstalled, did cold reboot and cleared ram.. someone send help 😭😭 #spotify https://t.co/HwF503Uy25",product_service_issue,ai_assisted_heuristic
2491602,@SpotifyCares I do care about you👌🤣,other,ai_assisted_heuristic
2319665,"hi @115888, where the fuck is wanna one’s nothing without you album????",other,ai_assisted_heuristic
337096,hey @115888 - what happened to Jay Z's albums? Did he pull 'em off Spotify? What's the story?,other,ai_assisted_heuristic
2175368,@SpotifyCares will do !! 🎉,other,ai_assisted_heuristic
654660,Fair warning 😕 https://t.co/Kqvvva8iDK,other,ai_assisted_heuristic
1218592,"@SpotifyCares iPhone 8, iOS 11, and free Spotify. Not a single song in my playlist plays. It’s all recommended songs.",other,ai_assisted_heuristic
2272766,@SpotifyCares The billboard in Times Square on the Marriott. New music Friday billboard. I am voted in the game in Sway &amp; featured in Hot New Hip Hop.,billing_payment,ai_assisted_heuristic
1867804,@SpotifyCares Hi. I’m using iPhone 7+ with iOS11. My Spotify is 8.4.20.535. Hope you can help me with this. Thanks.,other,ai_assisted_heuristic
1887568,@SpotifyCares when will “Flame of Love” by Taemin come out?,complaint_feedback,ai_assisted_heuristic
1934758,@SpotifyCares Thanks! I just think it's significant because it's THE pivotal moment in the second season. AND it's a really catchy tune..,product_service_issue,ai_assisted_heuristic
557253,"Dear @SpotifyCares - I have Premium for Family, but when I try to invite my wife, her 'Confirmation' page says ""you are about to join the family plan of (her name)"" - when it should be mine... Can you help?",billing_payment,ai_assisted_heuristic
2769152,@SpotifyCares ??,other,ai_assisted_heuristic
1384567,"@SpotifyCares Desktop app is unusable at this point. That seems quite wrong, given this rig is brand new, with a fresh copy of the OS running.",other,ai_assisted_heuristic
867576,The fact that @115888 doesn't have lyrics feature makes me sad because I want to sing along,other,ai_assisted_heuristic
1837764,Why can’t I listen to @78997 on @115888 @SpotifyCares. When I click on anything from panic nothing happens. Help!!!,other,ai_assisted_heuristic
123459,Hi @SpotifyCares I’m trying to link my Spotify premium account with the ps4 service but it fails : ‘Spotify already linked ...’ - could you  help me please ?,account_access,ai_assisted_heuristic
2114124,srsly what is wrong with my Spotify account 🙄,account_access,ai_assisted_heuristic
2825199,@SpotifyCares Ahh good to know thanks 😁,other,ai_assisted_heuristic
1276004,"@115888 so this is how the poors do it, wow https://t.co/mtc7RN6DVR",other,ai_assisted_heuristic
1267506,@SpotifyCares Thanks! That's awesome news!,other,ai_assisted_heuristic
2387455,@SpotifyCares I worked it out. I accidentally misspelled the name of the road. How can I change it ?,information_request,ai_assisted_heuristic
1369161,@115888 why did y'all take jersey devil by Ducktails away?,other,ai_assisted_heuristic
2065585,"@115888 hello can you please help

music broke",other,ai_assisted_heuristic
652519,@SpotifyCares Huh. It's nearly 2pm Friday here in UK and they're still not on?,other,ai_assisted_heuristic
1173231,@SpotifyCares Thanks! It would be much more convenient if it directed me to the right one. Appreciate the help,other,ai_assisted_heuristic
1234872,"@409638 So - if you download the Spotify web app on your computer, you can rearrange your Spotify playlists. Thank God!",other,ai_assisted_heuristic
1930866,"@115888 I need to submit my music, what is required?",information_request,ai_assisted_heuristic
1246938,@SpotifyCares This time I kept tapping 2nd result “School Song” https://t.co/j7hw7Xdzw3,other,ai_assisted_heuristic
2198227,@SpotifyCares So it’s coming???,other,ai_assisted_heuristic
1785842,Love it when @115888 deletes all of my saved songs 🙃🙃🙃,complaint_feedback,ai_assisted_heuristic
1839790,@115888 give us the damn Majid Jordan presale code,other,ai_assisted_heuristic
1662364,how do i make a spotify account im tired😔 @SpotifyCares enable it in Azerbaijan already,account_access,ai_assisted_heuristic
2723469,@763971 @147836 Excellent news. When will applications be opening?,other,ai_assisted_heuristic
630455,@115888 every time I click the ad to get premium it takes me to a landing page WITH NO WAY TO GET IT. Just pictures &amp; words.,billing_payment,ai_assisted_heuristic
1084306,@115888 why would u start one of your ads with an alarm clock?? Literally the most annoying sound ever?,other,ai_assisted_heuristic
168136,"@SpotifyCares I know there's a limit you nerds, get rid of it.",other,ai_assisted_heuristic
172462,@SpotifyCares After the update.,other,ai_assisted_heuristic
2891278,@SpotifyCares I have never signed up for an account but my credit card is being billed every month. Please help.,account_access,ai_assisted_heuristic
1365052,"@SpotifyCares Hello Spotify! Update: it worked for majority of the day and then it froze early afternoon. If it matters, I use Bluetooth headphones. Thx!",other,ai_assisted_heuristic
1884165,@115888 My Spotify account doesn't work,account_access,ai_assisted_heuristic
2165484,@SpotifyCares Thank you!,other,ai_assisted_heuristic
370876,@SpotifyCares I already tried that *TWICE*,other,ai_assisted_heuristic
2347860,Ok @115888 my skips shouldn’t count when they aren’t songs in my playlist...,other,ai_assisted_heuristic
497735,@115888 put @6571 ‘s “Welcome to Forever” album on Spotify please and thanks(:,other,ai_assisted_heuristic
2616828,@SpotifyCares had to cancel my premium because I’m unable to update cc info from an old card! Help?!,billing_payment,ai_assisted_heuristic
2601580,What's going on... My @115888 @116130 app has deleted all my downloaded tracks...and not for the first time,other,ai_assisted_heuristic
1247566,Hey @SpotifyCares  why was I charged $5 on 9/12/17 and $10 on 9/18/17 and today.... Can I get a refund for both of the $10 payments?,billing_payment,ai_assisted_heuristic
2629106,"@115888 are you guys going to come up with a light theme? Love the dark vibe, but it would be nice to have another option!",complaint_feedback,ai_assisted_heuristic
975199,@SpotifyCares Oh I just saw the link when you gave me. Thanks. But do I need to inform my problems again in that link ?,other,ai_assisted_heuristic
1787912,@SpotifyCares hey having issues playing some artists that I was playing last week. On Android LG G6.,product_service_issue,ai_assisted_heuristic
2505250,@SpotifyCares when will the spotify app have iPhone X support?? @115888,other,ai_assisted_heuristic
1345772,@SpotifyCares Hey! I put the wrong thing as my username is there any way to change it with the correct one? Thanks!,other,ai_assisted_heuristic
2086458,"@SpotifyCares Lol 
Few months back you had told me that you will launching real soon?",other,ai_assisted_heuristic
376895,@SpotifyCares @SpotifyCares I never stated how I feel. That response proves you don't read your customers responses.,other,ai_assisted_heuristic
324648,"@SpotifyCares You guys. You deserve every single penny I give you monthly.

Great customer care!",other,ai_assisted_heuristic
2190911,@SpotifyCares lol I know but he's long dead. Just a joke! Love y'all,complaint_feedback,ai_assisted_heuristic
851913,"@SpotifyCares nevermind, was able to subscribe to premium after 30 mins",billing_payment,ai_assisted_heuristic
2215870,"@SpotifyCares I haven't tried to restart my phone because during those times, as I need it. It usually happens when I'm using my headphones and not on Wi-Fi",other,ai_assisted_heuristic
1100136,@SpotifyCares windows 10 on PC. im just on the website; dont have the app itself for desktop.,other,ai_assisted_heuristic
2219820,"@115888 I can't find a way to deactivate the lyrics, so I guess I'm not looking at the right place as it wouldn't make sense to not have that option. Those are quite annoying for me, where can I deactivate them please? :)",product_service_issue,ai_assisted_heuristic
2899843,"When you have @115888 premium and follow @47308, but haven’t gotten a presale code yet &amp; tickets went on sale. Help?",billing_payment,ai_assisted_heuristic
1887934,excuse me @115888 could you please put frank ocean - strawberry swing on your lovely app,complaint_feedback,ai_assisted_heuristic
2031967,Upgraded my phone and now I can’t log into Spotify Premium anymore @SpotifyCares,account_access,ai_assisted_heuristic
2909826,"@115888, why are you committing suicide by fucking with playlists? Now it only plays the most ""profitable"" tracks, and just because I like an artist, doesn't mean I want to hear them on EVERY playlist. At this rate you're going where Pandora went! #disappointed #stupid #Ethereum",complaint_feedback,ai_assisted_heuristic
539173,@SpotifyCares If I'm on android how do I control the volume through the app? I dont want to use my phones volume buttons. I want Spotify to play in the background of @119038 and have both play audio,information_request,ai_assisted_heuristic
1264695,Hi @115888 pag nag register ba aq ng free for 30 days mababawas ba yun agd sa card? Slmat ☺☺☺,other,ai_assisted_heuristic
662941,@SpotifyCares I can’t get my wife on my premium account. She’s logged in through her Facebook. And it just assumes that she wants to upgrade to premium when she follows the email invite.,account_access,ai_assisted_heuristic
2790759,@115888 Fuck u William https://t.co/juVOVsMrAU,other,ai_assisted_heuristic
2311125,@115888 shy don't you all have a sleep feature so that I can listen to my music til I fall asleep but not lol my battery?,other,ai_assisted_heuristic
1409888,.@SpotifyCares Not having feature to restore accidentally removed songs from playlists is just pure laziness. Subscription canceled!,booking_order_change,ai_assisted_heuristic
1740087,"Hey @SpotifyCares. Changed my payment details today, once on the app and once on website. Just got charged the full year amount and November",billing_payment,ai_assisted_heuristic
2810814,"@115888 You closed a bunch of threads about blocking particular artists from playlist radio, saying you weren't going to implement it,  Why not?",other,ai_assisted_heuristic
1597193,"@SpotifyCares Hey. It could be great to have ""always skip duplication"" option. :)",other,ai_assisted_heuristic
2036785,"@117153 ""Mince ! Votre fournisseur de paiement semble avoir du mal aujourd'hui. Pas d'inquiétude, aucun montant n'a été débité. Réessayez ou utilisez un autre mode de paiement."" Why ?",other,ai_assisted_heuristic
2161267,@115888 @SpotifyCares If I start a 30 day trial for 10/mo can I get the student discount plan later?,booking_order_change,ai_assisted_heuristic
1261977,@SpotifyCares Desktop App that is!,other,ai_assisted_heuristic
2711039,@SpotifyCares Someone just opened a Spotiy account on my email address and it wasn't me. Who can help me?,account_access,ai_assisted_heuristic
1084454,get this corny ass shit out my recommended @115888 https://t.co/VDRBVVJRst,other,ai_assisted_heuristic
1692801,"@SpotifyCares Hey there! Thanks for following up- he created a new account and used that to reach out, and got everything fixed. Have a great day!",account_access,ai_assisted_heuristic
1167646,@SpotifyCares @125633 How do I remove a song from my profile that doesn't belong to me?,information_request,ai_assisted_heuristic
1535161,@115888 hey give me back my 500+ songs?,other,ai_assisted_heuristic
2833792,"Hey @115888, do you know why my lock screen is stuck on Don’t You Want Me? 😂 it’s been like this for a while. Skip still works but will still show that song/artwork. Not sure if it’s a bug or something? https://t.co/XToUv1myID",other,ai_assisted_heuristic
568956,@115888 I need help regarding my monthly charges. Can Someone please message me?,billing_payment,ai_assisted_heuristic
987514,"@SpotifyCares hey guys, this is really a pain in the ass. When I want to share a song it skippes right back to the menu the song is located.",other,ai_assisted_heuristic
1033332,@115888 am having a hard time downloading music on my spotify,other,ai_assisted_heuristic
1781612,thank you @125633 For the app 👊🏼 spot on been waiting a long time,other,ai_assisted_heuristic
1956872,"@SpotifyCares my phone's a samsung j2 prime btw so yea, android. my previous phone was a lenovo",other,ai_assisted_heuristic
901641,"@SpotifyCares Can't log into the app because I'm ""set to offline."" Clicked connect and then nothing happens.",account_access,ai_assisted_heuristic
1949759,"@SpotifyCares I see, thanks! And there is nothing for the desktop version?",other,ai_assisted_heuristic
2570569,It'd be super cool to to have #DiscoverWeekly auto-archived in playlists @115888,other,ai_assisted_heuristic
2242863,@115888 made a mistake I think we're not speaking about the same amber https://t.co/tfPL0LCQpt,other,ai_assisted_heuristic
2857456,"Hey @115888,
I'd like to thank you for removing my wife, who I'm living with, from our family account. Big improvement. Thank you a lot. 

/cc @SpotifyCares",account_access,ai_assisted_heuristic
2848318,Still no response from @SpotifyCares @115888. Said realize situation isn't ideal. Uh ok. Privacy violation not a big deal. At all. https://t.co/LMNIURNNta,other,ai_assisted_heuristic
637726,@SpotifyCares Okay Spotify,other,ai_assisted_heuristic
2780828,"@SpotifyCares Hello, im in need of help and I’ve dm’d you :)",other,ai_assisted_heuristic
619736,"@SpotifyCares can yall like put pentagon demo_02 on spotify already, i know it came out like an hour ago but I JUST WANT TO SUPPORT MY BOYS",other,ai_assisted_heuristic
